Price,Close,High,Low,Open,Volume
Ticker,ABNB,ABNB,ABNB,ABNB,ABNB
Date,,,,,
2025-04-25,122.51000213623047,123.08999633789062,120.83000183105469,121.43000030517578,2905000
2025-04-28,123.30000305175781,125.2300033569336,122.11000061035156,122.51000213623047,5608800
2025-04-29,125.48999786376953,125.98999786376953,123.16000366210938,123.27999877929688,6525400
2025-04-30,121.91999816894531,122.25,118.05000305175781,121.05500030517578,7534200
2025-05-01,124.01000213623047,125.08000183105469,121.9000015258789,121.91999816894531,9431800
2025-05-02,125.26000213623047,126.55999755859375,120.13400268554688,121.0999984741211,11301600
2025-05-05,124.88999938964844,127.58999633789062,122.30000305175781,123.3550033569336,6761400
2025-05-06,121.66999816894531,124.5,121.56999969482422,123.1449966430664,5229300
2025-05-07,123.12000274658203,123.6500015258789,120.41000366210938,121.33499908447266,3423600
2025-05-08,126.38999938964844,127.62999725341797,123.62000274658203,124.625,3819900
2025-05-09,127.04000091552734,127.33000183105469,123.4000015258789,124.95999908447266,6145200
2025-05-12,134.2100067138672,134.85000610351562,132.13999938964844,133.16000366210938,7198300
2025-05-13,138.0500030517578,138.52999877929688,133.75,134.6199951171875,6890700
2025-05-14,137.4499969482422,139.8350067138672,137.10000610351562,138.35000610351562,6148700
2025-05-15,136.7899932861328,137.77999877929688,135.27000427246094,137.0800018310547,3463300
2025-05-16,138.0,138.4499969482422,136.2100067138672,137.5500030517578,3690200
2025-05-19,136.60000610351562,137.3699951171875,135.02999877929688,135.30999755859375,4904700
2025-05-20,132.1300048828125,134.60000610351562,131.38999938964844,133.7550048828125,6607900
2025-05-21,127.5199966430664,130.7899932861328,126.97000122070312,130.67999267578125,6687400
2025-05-22,127.6500015258789,128.32899475097656,125.94000244140625,126.79000091552734,6451800
2025-05-23,126.72000122070312,127.375,125.0,125.08999633789062,4371500
2025-05-27,129.39999389648438,130.39999389648438,128.34500122070312,128.67999267578125,7243800
2025-05-28,128.6699981689453,129.5500030517578,127.66500091552734,129.4499969482422,4752200
2025-05-29,128.36000061035156,130.0,126.95999908447266,130.0,4680600
2025-05-30,129.0,129.25,125.0,125.5,9562900
2025-06-02,129.6199951171875,129.77000427246094,127.98500061035156,128.85000610351562,5223100
2025-06-03,132.89999389648438,133.49000549316406,128.9499969482422,129.5,5809300
2025-06-04,133.50999450683594,134.85499572753906,131.63999938964844,132.27999877929688,4501000
2025-06-05,137.2899932861328,137.80299377441406,133.5,133.5,5858000
2025-06-06,140.63999938964844,143.8800048828125,138.9499969482422,139.17999267578125,9053500
2025-06-09,139.00999450683594,141.5260009765625,138.33999633789062,141.47000122070312,3990000
2025-06-10,138.55999755859375,140.60499572753906,138.13499450683594,139.22000122070312,4138000
2025-06-11,138.05999755859375,140.3699951171875,137.11500549316406,140.24000549316406,4020200
2025-06-12,138.80999755859375,139.40499877929688,136.6999969482422,137.1300048828125,3461000
2025-06-13,135.5399932861328,136.6300048828125,134.67999267578125,136.0800018310547,5090900
2025-06-16,137.2100067138672,139.2899932861328,136.8300018310547,138.55999755859375,3406800
2025-06-17,133.3699951171875,136.16000366210938,132.88999938964844,136.08999633789062,4773800
